station,valid,speed
FYV,1/25/2016 6:53:00 PM,17.25
FYV,1/25/2016 7:53:00 PM,18.4
FYV,1/25/2016 8:53:00 PM,12.65
FYV,1/25/2016 9:53:00 PM,12.65
FYV,1/25/2016 10:53:00 PM,10.35
FYV,1/25/2016 11:53:00 PM,10.35
FYV,1/26/2016 12:53:00 AM,5.75
FYV,1/26/2016 1:53:00 AM,9.2
FYV,1/26/2016 2:53:00 AM,12.65
FYV,1/26/2016 3:53:00 AM,14.95
FYV,1/26/2016 4:53:00 AM,10.35
FYV,1/26/2016 5:53:00 AM,12.65
FYV,1/26/2016 6:53:00 AM,11.5
FYV,1/26/2016 7:53:00 AM,11.5
FYV,1/26/2016 8:53:00 AM,10.35
FYV,1/26/2016 9:53:00 AM,12.65
FYV,1/26/2016 10:53:00 AM,8.05
FYV,1/26/2016 11:53:00 AM,6.9
FYV,1/26/2016 12:53:00 PM,9.2
FYV,1/26/2016 1:53:00 PM,9.2
FYV,1/26/2016 2:53:00 PM,5.75
FYV,1/26/2016 3:53:00 PM,10.35
FYV,1/26/2016 4:53:00 PM,9.2
FYV,1/26/2016 5:53:00 PM,8.05
FYV,1/26/2016 6:53:00 PM,10.35
FYV,1/26/2016 7:53:00 PM,6.9
FYV,1/26/2016 8:53:00 PM,12.65
FYV,1/26/2016 9:53:00 PM,8.05
FYV,1/26/2016 10:53:00 PM,9.2
FYV,1/26/2016 11:53:00 PM,0
FYV,1/27/2016 12:53:00 AM,4.6
FYV,1/27/2016 1:53:00 AM,0
FYV,1/27/2016 2:53:00 AM,3.45
FYV,1/27/2016 3:53:00 AM,0
FYV,1/27/2016 4:53:00 AM,3.45
FYV,1/27/2016 5:53:00 AM,0
FYV,1/27/2016 6:53:00 AM,0
FYV,1/27/2016 7:53:00 AM,0
FYV,1/27/2016 8:53:00 AM,0
FYV,1/27/2016 9:53:00 AM,0
FYV,1/27/2016 10:53:00 AM,0
FYV,1/27/2016 11:53:00 AM,0
FYV,1/27/2016 12:53:00 PM,0
FYV,1/27/2016 1:53:00 PM,0
FYV,1/27/2016 2:53:00 PM,4.6
FYV,1/27/2016 3:53:00 PM,0
FYV,1/27/2016 4:53:00 PM,3.45
FYV,1/27/2016 5:53:00 PM,3.45
FYV,1/27/2016 6:53:00 PM,5.75
FYV,1/27/2016 7:53:00 PM,4.6
FYV,1/27/2016 8:53:00 PM,4.6
FYV,1/27/2016 9:53:00 PM,5.75
FYV,1/27/2016 10:53:00 PM,6.9
FYV,1/27/2016 11:53:00 PM,0
FYV,1/28/2016 12:53:00 AM,0
FYV,1/28/2016 1:53:00 AM,8.05
FYV,1/28/2016 2:53:00 AM,6.9
FYV,1/28/2016 3:53:00 AM,10.35
FYV,1/28/2016 4:53:00 AM,6.9
FYV,1/28/2016 5:53:00 AM,6.9
FYV,1/28/2016 6:53:00 AM,6.9
FYV,1/28/2016 7:53:00 AM,9.2
FYV,1/28/2016 8:53:00 AM,8.05
FYV,1/28/2016 9:53:00 AM,9.2
FYV,1/28/2016 10:53:00 AM,9.2
FYV,1/28/2016 11:53:00 AM,11.5
FYV,1/28/2016 12:53:00 PM,9.2
FYV,1/28/2016 1:53:00 PM,6.9
FYV,1/28/2016 2:53:00 PM,8.05
FYV,1/28/2016 3:53:00 PM,5.75
FYV,1/28/2016 4:53:00 PM,4.6
FYV,1/28/2016 5:53:00 PM,8.05
FYV,1/28/2016 6:53:00 PM,9.2
FYV,1/28/2016 7:53:00 PM,9.2
FYV,1/28/2016 8:53:00 PM,9.2
FYV,1/28/2016 9:53:00 PM,8.05
FYV,1/28/2016 10:53:00 PM,9.2
FYV,1/28/2016 11:53:00 PM,6.9
FYV,1/29/2016 12:53:00 AM,6.9
FYV,1/29/2016 1:53:00 AM,3.45
FYV,1/29/2016 2:53:00 AM,4.6
FYV,1/29/2016 3:53:00 AM,5.75
FYV,1/29/2016 4:53:00 AM,6.9
FYV,1/29/2016 5:53:00 AM,0
FYV,1/29/2016 6:53:00 AM,3.45
FYV,1/29/2016 7:53:00 AM,0
FYV,1/29/2016 8:53:00 AM,3.45
FYV,1/29/2016 9:53:00 AM,4.6
FYV,1/29/2016 10:53:00 AM,0
FYV,1/29/2016 11:53:00 AM,0
FYV,1/29/2016 12:53:00 PM,0
FYV,1/29/2016 1:53:00 PM,0
FYV,1/29/2016 2:53:00 PM,0
FYV,1/29/2016 3:53:00 PM,0
FYV,1/29/2016 4:53:00 PM,13.8
FYV,1/29/2016 5:53:00 PM,11.5
FYV,1/29/2016 6:53:00 PM,20.7
FYV,1/29/2016 7:53:00 PM,17.25
FYV,1/29/2016 8:53:00 PM,18.4
FYV,1/29/2016 9:53:00 PM,12.65
FYV,1/29/2016 10:53:00 PM,14.95
FYV,1/29/2016 11:53:00 PM,12.65
FYV,1/30/2016 12:53:00 AM,11.5
FYV,1/30/2016 1:53:00 AM,11.5
FYV,1/30/2016 2:53:00 AM,11.5
FYV,1/30/2016 3:53:00 AM,8.05
FYV,1/30/2016 4:53:00 AM,11.5
FYV,1/30/2016 5:53:00 AM,16.1
FYV,1/30/2016 6:53:00 AM,19.55
FYV,1/30/2016 7:53:00 AM,10.35
FYV,1/30/2016 8:53:00 AM,M
FYV,1/30/2016 9:53:00 AM,5.75
FYV,1/30/2016 10:53:00 AM,9.2
FYV,1/30/2016 11:53:00 AM,5.75
FYV,1/30/2016 12:53:00 PM,9.2
FYV,1/30/2016 1:53:00 PM,6.9
FYV,1/30/2016 2:53:00 PM,11.5
FYV,1/30/2016 3:53:00 PM,12.65
FYV,1/30/2016 4:53:00 PM,6.9
FYV,1/30/2016 5:53:00 PM,12.65
FYV,1/30/2016 6:53:00 PM,8.05
FYV,1/30/2016 7:53:00 PM,10.35
FYV,1/30/2016 8:53:00 PM,9.2
FYV,1/30/2016 9:53:00 PM,11.5
FYV,1/30/2016 10:53:00 PM,9.2
FYV,1/30/2016 11:53:00 PM,16.1
FYV,1/31/2016 12:53:00 AM,16.1
FYV,1/31/2016 1:53:00 AM,17.25
FYV,1/31/2016 2:53:00 AM,20.7
FYV,1/31/2016 3:53:00 AM,16.1
FYV,1/31/2016 4:53:00 AM,16.1
FYV,1/31/2016 5:53:00 AM,19.55
FYV,1/31/2016 6:53:00 AM,19.55
FYV,1/31/2016 7:53:00 AM,23
FYV,1/31/2016 8:53:00 AM,20.7
FYV,1/31/2016 9:53:00 AM,14.95
FYV,1/31/2016 10:53:00 AM,14.95
FYV,1/31/2016 11:53:00 AM,19.55
FYV,1/31/2016 12:53:00 PM,13.8
FYV,1/31/2016 1:53:00 PM,18.4
FYV,1/31/2016 2:53:00 PM,19.55
FYV,1/31/2016 3:53:00 PM,23
FYV,1/31/2016 4:53:00 PM,16.1
FYV,1/31/2016 5:53:00 PM,10.35
FYV,1/31/2016 6:53:00 PM,14.95
FYV,1/31/2016 7:53:00 PM,16.1
FYV,1/31/2016 8:53:00 PM,8.05
FYV,1/31/2016 9:53:00 PM,16.1
FYV,1/31/2016 10:53:00 PM,16.1
FYV,1/31/2016 11:53:00 PM,10.35
FYV,2/1/2016 12:53:00 AM,8.05
FYV,2/1/2016 1:53:00 AM,5.75
FYV,2/1/2016 2:53:00 AM,5.75
FYV,2/1/2016 3:53:00 AM,3.45
FYV,2/1/2016 4:53:00 AM,6.9
FYV,2/1/2016 5:53:00 AM,0
FYV,2/1/2016 6:53:00 AM,3.45
FYV,2/1/2016 7:53:00 AM,0
FYV,2/1/2016 8:53:00 AM,3.45
FYV,2/1/2016 9:53:00 AM,0
FYV,2/1/2016 10:53:00 AM,5.75
FYV,2/1/2016 11:53:00 AM,6.9
FYV,2/1/2016 12:53:00 PM,6.9
FYV,2/1/2016 1:53:00 PM,11.5
FYV,2/1/2016 2:53:00 PM,4.6
FYV,2/1/2016 3:53:00 PM,11.5
FYV,2/1/2016 4:53:00 PM,13.8
FYV,2/1/2016 5:53:00 PM,10.35
FYV,2/1/2016 6:53:00 PM,9.2
FYV,2/1/2016 7:53:00 PM,10.35
FYV,2/1/2016 8:53:00 PM,12.65
FYV,2/1/2016 9:53:00 PM,10.35
FYV,2/1/2016 10:53:00 PM,11.5
FYV,2/1/2016 11:53:00 PM,9.2
FYV,2/2/2016 12:53:00 AM,9.2
FYV,2/2/2016 1:53:00 AM,9.2
FYV,2/2/2016 2:53:00 AM,12.65
FYV,2/2/2016 3:53:00 AM,12.65
FYV,2/2/2016 4:53:00 AM,17.25
FYV,2/2/2016 5:53:00 AM,23
FYV,2/2/2016 6:53:00 AM,20.7
FYV,2/2/2016 7:53:00 AM,25.3
FYV,2/2/2016 8:53:00 AM,19.55
FYV,2/2/2016 9:53:00 AM,17.25
FYV,2/2/2016 10:53:00 AM,28.75
FYV,2/2/2016 11:53:00 AM,18.4
FYV,2/2/2016 12:53:00 PM,6.9
FYV,2/2/2016 1:53:00 PM,6.9
FYV,2/2/2016 2:53:00 PM,11.5
FYV,2/2/2016 3:53:00 PM,14.95
FYV,2/2/2016 4:53:00 PM,18.4
FYV,2/2/2016 5:53:00 PM,17.25
FYV,2/2/2016 6:53:00 PM,16.1
FYV,2/2/2016 7:53:00 PM,25.3
FYV,2/2/2016 8:53:00 PM,24.15
FYV,2/2/2016 9:53:00 PM,19.55
FYV,2/2/2016 10:53:00 PM,14.95
FYV,2/2/2016 11:53:00 PM,14.95
FYV,2/3/2016 12:53:00 AM,21.85
FYV,2/3/2016 1:53:00 AM,18.4
FYV,2/3/2016 2:53:00 AM,17.25
FYV,2/3/2016 3:53:00 AM,20.7
FYV,2/3/2016 4:53:00 AM,11.5
FYV,2/3/2016 5:53:00 AM,16.1
FYV,2/3/2016 6:53:00 AM,13.8
FYV,2/3/2016 7:53:00 AM,17.25
FYV,2/3/2016 8:53:00 AM,8.05
FYV,2/3/2016 9:53:00 AM,16.1
FYV,2/3/2016 10:53:00 AM,16.1
FYV,2/3/2016 11:53:00 AM,12.65
FYV,2/3/2016 12:53:00 PM,16.1
FYV,2/3/2016 1:53:00 PM,11.5
FYV,2/3/2016 2:53:00 PM,13.8
FYV,2/3/2016 3:53:00 PM,16.1
FYV,2/3/2016 4:53:00 PM,9.2
FYV,2/3/2016 5:53:00 PM,14.95
FYV,2/3/2016 6:53:00 PM,10.35
FYV,2/3/2016 7:53:00 PM,12.65
FYV,2/3/2016 8:53:00 PM,19.55
FYV,2/3/2016 9:53:00 PM,11.5
FYV,2/3/2016 10:53:00 PM,11.5
FYV,2/3/2016 11:53:00 PM,9.2
FYV,2/4/2016 12:53:00 AM,4.6
FYV,2/4/2016 1:53:00 AM,3.45
FYV,2/4/2016 2:53:00 AM,8.05
FYV,2/4/2016 3:53:00 AM,0
FYV,2/4/2016 4:53:00 AM,0
FYV,2/4/2016 5:53:00 AM,0
FYV,2/4/2016 6:53:00 AM,0
FYV,2/4/2016 7:53:00 AM,0
FYV,2/4/2016 8:53:00 AM,0
FYV,2/4/2016 9:53:00 AM,0
FYV,2/4/2016 10:53:00 AM,0
FYV,2/4/2016 11:53:00 AM,0
FYV,2/4/2016 12:53:00 PM,0
FYV,2/4/2016 1:53:00 PM,0
FYV,2/4/2016 2:53:00 PM,0
FYV,2/4/2016 3:53:00 PM,0
FYV,2/4/2016 4:53:00 PM,6.9
FYV,2/4/2016 5:53:00 PM,10.35
FYV,2/4/2016 6:53:00 PM,10.35
FYV,2/4/2016 7:53:00 PM,10.35
FYV,2/4/2016 8:53:00 PM,11.5
FYV,2/4/2016 9:53:00 PM,13.8
FYV,2/4/2016 10:53:00 PM,8.05
FYV,2/4/2016 11:53:00 PM,4.6
FYV,2/5/2016 12:53:00 AM,0
FYV,2/5/2016 1:53:00 AM,3.45
FYV,2/5/2016 2:53:00 AM,4.6
FYV,2/5/2016 3:53:00 AM,5.75
FYV,2/5/2016 4:53:00 AM,5.75
FYV,2/5/2016 5:53:00 AM,6.9
FYV,2/5/2016 6:53:00 AM,5.75
FYV,2/5/2016 7:53:00 AM,4.6
FYV,2/5/2016 8:53:00 AM,4.6
FYV,2/5/2016 9:53:00 AM,3.45
FYV,2/5/2016 10:53:00 AM,0
FYV,2/5/2016 11:53:00 AM,0
FYV,2/5/2016 12:53:00 PM,0
FYV,2/5/2016 1:53:00 PM,4.6
FYV,2/5/2016 2:53:00 PM,5.75
FYV,2/5/2016 3:53:00 PM,8.05
FYV,2/5/2016 4:53:00 PM,13.8
FYV,2/5/2016 5:53:00 PM,5.75
FYV,2/5/2016 6:53:00 PM,9.2
FYV,2/5/2016 7:53:00 PM,12.65
FYV,2/5/2016 8:53:00 PM,9.2
FYV,2/5/2016 9:53:00 PM,8.05
FYV,2/5/2016 10:53:00 PM,5.75
FYV,2/5/2016 11:53:00 PM,3.45
FYV,2/6/2016 12:53:00 AM,0
FYV,2/6/2016 1:53:00 AM,0
FYV,2/6/2016 2:53:00 AM,4.6
FYV,2/6/2016 3:53:00 AM,0
FYV,2/6/2016 4:53:00 AM,0
FYV,2/6/2016 5:53:00 AM,0
FYV,2/6/2016 6:53:00 AM,0
FYV,2/6/2016 7:53:00 AM,0
FYV,2/6/2016 8:53:00 AM,0
FYV,2/6/2016 9:53:00 AM,3.45
FYV,2/6/2016 10:53:00 AM,0
FYV,2/6/2016 11:53:00 AM,0
FYV,2/6/2016 12:53:00 PM,0
FYV,2/6/2016 1:53:00 PM,0
FYV,2/6/2016 2:53:00 PM,0
FYV,2/6/2016 3:53:00 PM,0
FYV,2/6/2016 4:53:00 PM,5.75
FYV,2/6/2016 5:53:00 PM,4.6
FYV,2/6/2016 6:53:00 PM,3.45
FYV,2/6/2016 7:53:00 PM,8.05
FYV,2/6/2016 8:53:00 PM,4.6
FYV,2/6/2016 9:53:00 PM,11.5
FYV,2/6/2016 10:53:00 PM,9.2
FYV,2/6/2016 11:53:00 PM,5.75
FYV,2/7/2016 12:53:00 AM,5.75
FYV,2/7/2016 1:53:00 AM,0
FYV,2/7/2016 2:53:00 AM,5.75
FYV,2/7/2016 3:53:00 AM,6.9
FYV,2/7/2016 4:53:00 AM,5.75
FYV,2/7/2016 5:53:00 AM,0
FYV,2/7/2016 6:53:00 AM,3.45
FYV,2/7/2016 7:53:00 AM,5.75
FYV,2/7/2016 8:53:00 AM,0
FYV,2/7/2016 9:53:00 AM,5.75
FYV,2/7/2016 10:53:00 AM,9.2
FYV,2/7/2016 11:53:00 AM,9.2
FYV,2/7/2016 12:53:00 PM,8.05
FYV,2/7/2016 1:53:00 PM,5.75
FYV,2/7/2016 2:53:00 PM,12.65
FYV,2/7/2016 3:53:00 PM,12.65
FYV,2/7/2016 4:53:00 PM,12.65
FYV,2/7/2016 5:53:00 PM,16.1
FYV,2/7/2016 6:53:00 PM,9.2
FYV,2/7/2016 7:53:00 PM,13.8
FYV,2/7/2016 8:53:00 PM,13.8
FYV,2/7/2016 9:53:00 PM,11.5
FYV,2/7/2016 10:53:00 PM,13.8
FYV,2/7/2016 11:53:00 PM,6.9
FYV,2/8/2016 12:53:00 AM,8.05
FYV,2/8/2016 1:53:00 AM,9.2
FYV,2/8/2016 2:53:00 AM,11.5
FYV,2/8/2016 3:53:00 AM,8.05
FYV,2/8/2016 4:53:00 AM,10.35
FYV,2/8/2016 5:53:00 AM,12.65
FYV,2/8/2016 6:53:00 AM,10.35
FYV,2/8/2016 7:53:00 AM,12.65
FYV,2/8/2016 8:53:00 AM,11.5
FYV,2/8/2016 9:53:00 AM,12.65
FYV,2/8/2016 10:53:00 AM,16.1
FYV,2/8/2016 11:53:00 AM,23
FYV,2/8/2016 12:53:00 PM,14.95
FYV,2/8/2016 1:53:00 PM,16.1
FYV,2/8/2016 2:53:00 PM,19.55
FYV,2/8/2016 3:53:00 PM,14.95
FYV,2/8/2016 4:53:00 PM,24.15
FYV,2/8/2016 5:53:00 PM,16.1
FYV,2/8/2016 6:53:00 PM,26.45
FYV,2/8/2016 7:53:00 PM,21.85
FYV,2/8/2016 8:53:00 PM,23
FYV,2/8/2016 9:53:00 PM,20.7
FYV,2/8/2016 10:53:00 PM,25.3
FYV,2/8/2016 11:53:00 PM,12.65
FYV,2/9/2016 12:53:00 AM,14.95
FYV,2/9/2016 1:53:00 AM,11.5
FYV,2/9/2016 2:53:00 AM,10.35
FYV,2/9/2016 3:53:00 AM,9.2
FYV,2/9/2016 4:53:00 AM,9.2
FYV,2/9/2016 5:53:00 AM,5.75
FYV,2/9/2016 6:53:00 AM,10.35
FYV,2/9/2016 7:53:00 AM,10.35
FYV,2/9/2016 8:53:00 AM,10.35
FYV,2/9/2016 9:53:00 AM,8.05
FYV,2/9/2016 10:53:00 AM,10.35
FYV,2/9/2016 11:53:00 AM,9.2
FYV,2/9/2016 12:53:00 PM,11.5
FYV,2/9/2016 1:53:00 PM,13.8
FYV,2/9/2016 2:53:00 PM,11.5
FYV,2/9/2016 3:53:00 PM,19.55
FYV,2/9/2016 4:53:00 PM,19.55
FYV,2/9/2016 5:53:00 PM,17.25
FYV,2/9/2016 6:53:00 PM,23
FYV,2/9/2016 7:53:00 PM,20.7
FYV,2/9/2016 8:53:00 PM,19.55
FYV,2/9/2016 9:53:00 PM,20.7
FYV,2/9/2016 10:53:00 PM,17.25
FYV,2/9/2016 11:53:00 PM,12.65
FYV,2/10/2016 12:53:00 AM,9.2
FYV,2/10/2016 1:53:00 AM,9.2
FYV,2/10/2016 2:53:00 AM,12.65
FYV,2/10/2016 3:53:00 AM,14.95
FYV,2/10/2016 4:53:00 AM,12.65
FYV,2/10/2016 5:53:00 AM,4.6
FYV,2/10/2016 6:53:00 AM,3.45
FYV,2/10/2016 7:53:00 AM,0
FYV,2/10/2016 8:53:00 AM,0
FYV,2/10/2016 9:53:00 AM,0
FYV,2/10/2016 10:53:00 AM,0
FYV,2/10/2016 11:53:00 AM,4.6
FYV,2/10/2016 12:53:00 PM,4.6
FYV,2/10/2016 1:53:00 PM,6.9
FYV,2/10/2016 2:53:00 PM,6.9
FYV,2/10/2016 3:53:00 PM,12.65
FYV,2/10/2016 4:53:00 PM,12.65
FYV,2/10/2016 5:53:00 PM,14.95
FYV,2/10/2016 6:53:00 PM,14.95
FYV,2/10/2016 7:53:00 PM,14.95
FYV,2/10/2016 8:53:00 PM,18.4
FYV,2/10/2016 9:53:00 PM,13.8
FYV,2/10/2016 10:53:00 PM,14.95
FYV,2/10/2016 11:53:00 PM,5.75
FYV,2/11/2016 12:53:00 AM,3.45
FYV,2/11/2016 1:53:00 AM,6.9
FYV,2/11/2016 2:53:00 AM,8.05
FYV,2/11/2016 3:53:00 AM,9.2
FYV,2/11/2016 4:53:00 AM,5.75
FYV,2/11/2016 5:53:00 AM,6.9
FYV,2/11/2016 6:53:00 AM,0
FYV,2/11/2016 7:53:00 AM,3.45
FYV,2/11/2016 8:53:00 AM,0
FYV,2/11/2016 9:53:00 AM,0
FYV,2/11/2016 10:53:00 AM,0
FYV,2/11/2016 11:53:00 AM,0
FYV,2/11/2016 12:53:00 PM,0
FYV,2/11/2016 1:53:00 PM,6.9
FYV,2/11/2016 2:53:00 PM,6.9
FYV,2/11/2016 3:53:00 PM,5.75
FYV,2/11/2016 4:53:00 PM,6.9
FYV,2/11/2016 5:53:00 PM,5.75
FYV,2/11/2016 6:53:00 PM,5.75
FYV,2/11/2016 7:53:00 PM,4.6
FYV,2/11/2016 8:53:00 PM,3.45
FYV,2/11/2016 9:53:00 PM,8.05
FYV,2/11/2016 10:53:00 PM,6.9
FYV,2/11/2016 11:53:00 PM,4.6
FYV,2/12/2016 12:53:00 AM,0
FYV,2/12/2016 1:53:00 AM,3.45
FYV,2/12/2016 2:53:00 AM,0
FYV,2/12/2016 3:53:00 AM,3.45
FYV,2/12/2016 4:53:00 AM,0
FYV,2/12/2016 5:53:00 AM,0
FYV,2/12/2016 6:53:00 AM,0
FYV,2/12/2016 7:53:00 AM,5.75
FYV,2/12/2016 8:53:00 AM,3.45
FYV,2/12/2016 9:53:00 AM,8.05
FYV,2/12/2016 10:53:00 AM,5.75
FYV,2/12/2016 11:53:00 AM,5.75
FYV,2/12/2016 12:53:00 PM,0
FYV,2/12/2016 1:53:00 PM,3.45
FYV,2/12/2016 2:53:00 PM,M
FYV,2/12/2016 3:53:00 PM,8.05
FYV,2/12/2016 4:53:00 PM,11.5
FYV,2/12/2016 5:53:00 PM,9.2
FYV,2/12/2016 6:53:00 PM,11.5
FYV,2/12/2016 7:53:00 PM,6.9
FYV,2/12/2016 8:53:00 PM,9.2
FYV,2/12/2016 9:53:00 PM,10.35
FYV,2/12/2016 10:53:00 PM,9.2
FYV,2/12/2016 11:53:00 PM,8.05
FYV,2/13/2016 12:53:00 AM,8.05
FYV,2/13/2016 1:53:00 AM,8.05
FYV,2/13/2016 2:53:00 AM,5.75
FYV,2/13/2016 3:53:00 AM,4.6
FYV,2/13/2016 4:53:00 AM,4.6
FYV,2/13/2016 5:53:00 AM,5.75
FYV,2/13/2016 6:53:00 AM,9.2
FYV,2/13/2016 7:53:00 AM,3.45
FYV,2/13/2016 8:53:00 AM,5.75
FYV,2/13/2016 9:53:00 AM,6.9
FYV,2/13/2016 10:53:00 AM,5.75
FYV,2/13/2016 11:53:00 AM,6.9
FYV,2/13/2016 12:53:00 PM,0
FYV,2/13/2016 1:53:00 PM,4.6
FYV,2/13/2016 2:53:00 PM,12.65
FYV,2/13/2016 3:53:00 PM,6.9
FYV,2/13/2016 4:53:00 PM,8.05
FYV,2/13/2016 5:53:00 PM,9.2
FYV,2/13/2016 6:53:00 PM,3.45
FYV,2/13/2016 7:53:00 PM,3.45
FYV,2/13/2016 8:53:00 PM,9.2
FYV,2/13/2016 9:53:00 PM,12.65
FYV,2/13/2016 10:53:00 PM,13.8
FYV,2/13/2016 11:53:00 PM,8.05
FYV,2/14/2016 12:53:00 AM,8.05
FYV,2/14/2016 1:53:00 AM,10.35
FYV,2/14/2016 2:53:00 AM,13.8
FYV,2/14/2016 3:53:00 AM,8.05
FYV,2/14/2016 4:53:00 AM,6.9
FYV,2/14/2016 5:53:00 AM,8.05
FYV,2/14/2016 6:53:00 AM,6.9
FYV,2/14/2016 7:53:00 AM,8.05
FYV,2/14/2016 8:53:00 AM,10.35
FYV,2/14/2016 9:53:00 AM,9.2
FYV,2/14/2016 10:53:00 AM,6.9
FYV,2/14/2016 11:53:00 AM,8.05
FYV,2/14/2016 12:53:00 PM,9.2
FYV,2/14/2016 1:53:00 PM,10.35
FYV,2/14/2016 2:53:00 PM,3.45
FYV,2/14/2016 3:53:00 PM,4.6
FYV,2/14/2016 4:53:00 PM,0
FYV,2/14/2016 5:53:00 PM,0
FYV,2/14/2016 6:53:00 PM,6.9
FYV,2/14/2016 7:53:00 PM,4.6
FYV,2/14/2016 8:53:00 PM,5.75
FYV,2/14/2016 9:53:00 PM,0
FYV,2/14/2016 10:53:00 PM,0
FYV,2/14/2016 11:53:00 PM,0
FYV,2/15/2016 12:53:00 AM,3.45
FYV,2/15/2016 1:53:00 AM,5.75
FYV,2/15/2016 2:53:00 AM,3.45
FYV,2/15/2016 3:53:00 AM,0
FYV,2/15/2016 4:53:00 AM,0
FYV,2/15/2016 5:53:00 AM,0
FYV,2/15/2016 6:53:00 AM,0
FYV,2/15/2016 7:53:00 AM,0
FYV,2/15/2016 8:53:00 AM,3.45
FYV,2/15/2016 9:53:00 AM,0
FYV,2/15/2016 10:53:00 AM,0
FYV,2/15/2016 11:53:00 AM,0
FYV,2/15/2016 12:53:00 PM,0
FYV,2/15/2016 1:53:00 PM,0
FYV,2/15/2016 2:53:00 PM,0
FYV,2/15/2016 3:53:00 PM,5.75
FYV,2/15/2016 4:53:00 PM,5.75
FYV,2/15/2016 5:53:00 PM,6.9
FYV,2/15/2016 6:53:00 PM,11.5
FYV,2/15/2016 7:53:00 PM,9.2
FYV,2/15/2016 8:53:00 PM,11.5
FYV,2/15/2016 9:53:00 PM,11.5
FYV,2/15/2016 10:53:00 PM,12.65
FYV,2/15/2016 11:53:00 PM,5.75
FYV,2/16/2016 12:53:00 AM,6.9
FYV,2/16/2016 1:53:00 AM,0
FYV,2/16/2016 2:53:00 AM,3.45
FYV,2/16/2016 3:53:00 AM,4.6
FYV,2/16/2016 4:53:00 AM,4.6
FYV,2/16/2016 5:53:00 AM,4.6
FYV,2/16/2016 6:53:00 AM,8.05
FYV,2/16/2016 7:53:00 AM,4.6
FYV,2/16/2016 8:53:00 AM,0
FYV,2/16/2016 9:53:00 AM,0
FYV,2/16/2016 10:53:00 AM,3.45
FYV,2/16/2016 11:53:00 AM,21.85
FYV,2/16/2016 12:53:00 PM,17.25
FYV,2/16/2016 1:53:00 PM,12.65
FYV,2/16/2016 2:53:00 PM,18.4
FYV,2/16/2016 3:53:00 PM,19.55
FYV,2/16/2016 4:53:00 PM,19.55
FYV,2/16/2016 5:53:00 PM,16.1
FYV,2/16/2016 6:53:00 PM,20.7
FYV,2/16/2016 7:53:00 PM,23
FYV,2/16/2016 8:53:00 PM,21.85
FYV,2/16/2016 9:53:00 PM,13.8
FYV,2/16/2016 10:53:00 PM,14.95
FYV,2/16/2016 11:53:00 PM,3.45
FYV,2/17/2016 12:53:00 AM,3.45
FYV,2/17/2016 1:53:00 AM,0
FYV,2/17/2016 2:53:00 AM,0
FYV,2/17/2016 3:53:00 AM,3.45
FYV,2/17/2016 4:53:00 AM,0
FYV,2/17/2016 5:53:00 AM,0
FYV,2/17/2016 6:53:00 AM,0
FYV,2/17/2016 7:53:00 AM,0
FYV,2/17/2016 8:53:00 AM,4.6
FYV,2/17/2016 9:53:00 AM,0
FYV,2/17/2016 10:53:00 AM,0
FYV,2/17/2016 11:53:00 AM,0
FYV,2/17/2016 12:53:00 PM,0
FYV,2/17/2016 1:53:00 PM,0
FYV,2/17/2016 2:53:00 PM,0
FYV,2/17/2016 3:53:00 PM,6.9
FYV,2/17/2016 4:53:00 PM,10.35
FYV,2/17/2016 5:53:00 PM,9.2
FYV,2/17/2016 6:53:00 PM,5.75
FYV,2/17/2016 7:53:00 PM,9.2
FYV,2/17/2016 8:53:00 PM,12.65
FYV,2/17/2016 9:53:00 PM,9.2
FYV,2/17/2016 10:53:00 PM,6.9
FYV,2/17/2016 11:53:00 PM,5.75
FYV,2/18/2016 12:53:00 AM,0
FYV,2/18/2016 1:53:00 AM,0
FYV,2/18/2016 2:53:00 AM,0
FYV,2/18/2016 3:53:00 AM,4.6
FYV,2/18/2016 4:53:00 AM,5.75
FYV,2/18/2016 5:53:00 AM,6.9
FYV,2/18/2016 6:53:00 AM,6.9
FYV,2/18/2016 7:53:00 AM,0
FYV,2/18/2016 8:53:00 AM,3.45
FYV,2/18/2016 9:53:00 AM,6.9
FYV,2/18/2016 10:53:00 AM,0
FYV,2/18/2016 11:53:00 AM,4.6
FYV,2/18/2016 12:53:00 PM,5.75
FYV,2/18/2016 1:53:00 PM,10.35
FYV,2/18/2016 2:53:00 PM,11.5
FYV,2/18/2016 3:53:00 PM,18.4
FYV,2/18/2016 4:53:00 PM,23
FYV,2/18/2016 5:53:00 PM,28.75
FYV,2/18/2016 6:53:00 PM,23
FYV,2/18/2016 7:53:00 PM,20.7
FYV,2/18/2016 8:53:00 PM,25.3
FYV,2/18/2016 9:53:00 PM,27.6
FYV,2/18/2016 10:53:00 PM,25.3
FYV,2/18/2016 11:53:00 PM,19.55
FYV,2/19/2016 12:53:00 AM,21.85
FYV,2/19/2016 1:53:00 AM,23
FYV,2/19/2016 2:53:00 AM,19.55
FYV,2/19/2016 3:53:00 AM,13.8
FYV,2/19/2016 4:53:00 AM,27.6
FYV,2/19/2016 5:53:00 AM,26.45
FYV,2/19/2016 6:53:00 AM,20.7
FYV,2/19/2016 7:53:00 AM,19.55
FYV,2/19/2016 8:53:00 AM,20.7
FYV,2/19/2016 9:53:00 AM,19.55
FYV,2/19/2016 10:53:00 AM,23
